NAME	TITLE	SCORE	
RDH12	retinol dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:19977]	0.6970946	
NDUFA4L2	NDUFA4 mitochondrial complex associated like 2 [Source:HGNC Symbol;Acc:HGNC:29836]	0.6965404	
ITGAD	integrin subunit alpha D [Source:HGNC Symbol;Acc:HGNC:6146]	0.69636256	
SAC3D1	SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]	0.6962957	
B9D2	B9 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28636]	0.69628257	
ZNF800	zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]	0.69608647	
ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit [Source:HGNC Symbol;Acc:HGNC:13816]	0.69574434	
IFI35	interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]	0.6955912	
SELL	selectin L [Source:HGNC Symbol;Acc:HGNC:10720]	0.6955421	
CHL1	cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]	0.6955396	
AIRE	autoimmune regulator [Source:HGNC Symbol;Acc:HGNC:360]	0.6954423	
RARG	retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]	0.69538873	
MCRIP1	MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007]	0.6953242	
DDR1	discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]	0.6952938	
LYPLA2	lysophospholipase 2 [Source:HGNC Symbol;Acc:HGNC:6738]	0.6950879	
CLEC2D	C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351]	0.6950234	
RPS5	ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]	0.6947829	
OSR1	odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]	0.6947514	
TSEN34	tRNA splicing endonuclease subunit 34 [Source:HGNC Symbol;Acc:HGNC:15506]	0.6942676	
ANXA9	annexin A9 [Source:HGNC Symbol;Acc:HGNC:547]	0.6941982	
DNAH11	dynein axonemal heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:2942]	0.6935169	
DEFB1	defensin beta 1 [Source:HGNC Symbol;Acc:HGNC:2766]	0.6930506	
CYP4B1	cytochrome P450 family 4 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2644]	0.6923939	
CCK	cholecystokinin [Source:HGNC Symbol;Acc:HGNC:1569]	0.6920499	
WFDC2	WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]	0.69195837	
EIF5A	eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]	0.691713	
PSAPL1	prosaposin like 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33131]	0.6916746	
CAMP	cathelicidin antimicrobial peptide [Source:HGNC Symbol;Acc:HGNC:1472]	0.6916505	
WDR27	WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248]	0.69159216	
RAG1	recombination activating 1 [Source:HGNC Symbol;Acc:HGNC:9831]	0.6914208	
ZFAT	zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]	0.6913703	
PLCG2	phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]	0.6911186	
AHCYL2	adenosylhomocysteinase like 2 [Source:HGNC Symbol;Acc:HGNC:22204]	0.69034016	
ATP8B4	ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]	0.6901336	
NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042]	0.68966424	
FGG	fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]	0.68938	
THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	0.68915725	
BTAF1	B-TFIID TATA-box binding protein associated factor 1 [Source:HGNC Symbol;Acc:HGNC:17307]	0.6889784	
B3GALT4	beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]	0.68864876	
RPL5	ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]	0.68846226	
NSA2	NSA2 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:30728]	0.6884321	
NDUFC2	NADH:ubiquinone oxidoreductase subunit C2 [Source:HGNC Symbol;Acc:HGNC:7706]	0.68821	
POLR2F	RNA polymerase II subunit F [Source:HGNC Symbol;Acc:HGNC:9193]	0.6879922	
MYEF2	myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]	0.6876532	
RPL22L1	ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610]	0.6870079	
SFRP1	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]	0.68676645	
SAPCD2	suppressor APC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28055]	0.6865554	
PIGS	phosphatidylinositol glycan anchor biosynthesis class S [Source:HGNC Symbol;Acc:HGNC:14937]	0.6865299	
MASP1	mannan binding lectin serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:6901]	0.68587106	
SLC52A3	solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187]	0.68581223	
TNIP3	TNFAIP3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:19315]	0.68571454	
UEVLD	UEV and lactate/malate dehyrogenase domains [Source:HGNC Symbol;Acc:HGNC:30866]	0.6855452	
TAF10	TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]	0.6854981	
SOX9	SRY-box transcription factor 9 [Source:HGNC Symbol;Acc:HGNC:11204]	0.68544185	
DLX6-AS1	DLX6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:37151]	0.684381	
TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	0.68394166	
TARM1	T cell-interacting, activating receptor on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:37250]	0.6838713	
SEMA4F	ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734]	0.6837496	
GPR160	G protein-coupled receptor 160 [Source:HGNC Symbol;Acc:HGNC:23693]	0.68356806	
EPCAM	epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]	0.68328524	
ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23614]	0.6828054	
MID1IP1	MID1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20715]	0.68278	
FAM102B	family with sequence similarity 102 member B [Source:HGNC Symbol;Acc:HGNC:27637]	0.68268883	
TBC1D10C	TBC1 domain family member 10C [Source:HGNC Symbol;Acc:HGNC:24702]	0.68265754	
PHLDA2	pleckstrin homology like domain family A member 2 [Source:HGNC Symbol;Acc:HGNC:12385]	0.6825212	
ADD2	adducin 2 [Source:HGNC Symbol;Acc:HGNC:244]	0.6821005	
TMEM243	transmembrane protein 243 [Source:HGNC Symbol;Acc:HGNC:21707]	0.6819868	
KRT6A	keratin 6A [Source:HGNC Symbol;Acc:HGNC:6443]	0.68188924	
AOAH	acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]	0.68176484	
CAPN12	calpain 12 [Source:HGNC Symbol;Acc:HGNC:13249]	0.6816272	
F5	coagulation factor V [Source:HGNC Symbol;Acc:HGNC:3542]	0.68114465	
ORC1	origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]	0.6809301	
CDK19	cyclin dependent kinase 19 [Source:HGNC Symbol;Acc:HGNC:19338]	0.68089145	
ABTB2	ankyrin repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23842]	0.6808677	
SLC9A3	solute carrier family 9 member A3 [Source:HGNC Symbol;Acc:HGNC:11073]	0.680295	
ITK	IL2 inducible T cell kinase [Source:HGNC Symbol;Acc:HGNC:6171]	0.68007904	
TBRG1	transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]	0.6799818	
CAMKV	CaM kinase like vesicle associated [Source:HGNC Symbol;Acc:HGNC:28788]	0.67969954	
AGPS	alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]	0.6796292	
PBDC1	polysaccharide biosynthesis domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28790]	0.6795373	
ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16467]	0.6792103	
CELSR2	cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]	0.6790951	
SCRN2	secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381]	0.67884547	
TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	0.6786127	
OS9	OS9 endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994]	0.67858607	
RCOR1	REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]	0.6782473	
CALML3	calmodulin like 3 [Source:HGNC Symbol;Acc:HGNC:1452]	0.6782179	
FAS	Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]	0.67766905	
NFKBID	NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]	0.6776572	
TMOD2	tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872]	0.6774575	
DOCK4	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]	0.6771029	
SDC1	syndecan 1 [Source:HGNC Symbol;Acc:HGNC:10658]	0.6766842	
LRAT	lecithin retinol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6685]	0.67666847	
MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]	0.6765656	
WFDC21P	WAP four-disulfide core domain 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:50357]	0.6764341	
EPOP	elongin BC and polycomb repressive complex 2 associated protein [Source:HGNC Symbol;Acc:HGNC:34493]	0.6763752	
UPRT	uracil phosphoribosyltransferase homolog [Source:HGNC Symbol;Acc:HGNC:28334]	0.67595255	
RPS13	ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]	0.6758772	
ZBTB9	zinc finger and BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28323]	0.67579997	
BDKRB2	bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]	0.6757655	
TBL3	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]	0.67571723	
SIRPD	signal regulatory protein delta [Source:HGNC Symbol;Acc:HGNC:16248]	0.6755967	
GINS1	GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980]	0.6749064	
RAB31	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	0.6748387	
PARP12	poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]	0.674538	
RAVER2	ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]	0.6745367	
MACC1	MET transcriptional regulator MACC1 [Source:HGNC Symbol;Acc:HGNC:30215]	0.674491	
MFSD5	major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156]	0.67409694	
SFRP2	secreted frizzled related protein 2 [Source:HGNC Symbol;Acc:HGNC:10777]	0.6740528	
TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	0.6740186	
IQGAP2	IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]	0.6738339	
KLRC4-KLRK1	KLRC4-KLRK1 readthrough [Source:HGNC Symbol;Acc:HGNC:48357]	0.67368394	
EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]	0.6736416	
C2CD4D	C2 calcium dependent domain containing 4D [Source:HGNC Symbol;Acc:HGNC:37210]	0.67329264	
CEBPD	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]	0.6732554	
RPL37	ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]	0.6730858	
ARHGEF33	Rho guanine nucleotide exchange factor 33 [Source:HGNC Symbol;Acc:HGNC:37252]	0.67299294	
HSD11B2	hydroxysteroid 11-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5209]	0.6729907	
MTERF1	mitochondrial transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:21463]	0.67262393	
USP39	ubiquitin specific peptidase 39 [Source:HGNC Symbol;Acc:HGNC:20071]	0.67257285	
UBA6	ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581]	0.67251647	
VCL	vinculin [Source:HGNC Symbol;Acc:HGNC:12665]	0.6723739	
SAE1	SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]	0.6722311	
RPL7	ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363]	0.67181337	
HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]	0.6716081	
SNRPG	small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]	0.67156696	
DKKL1	dickkopf like acrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:16528]	0.67152953	
WSCD1	WSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29060]	0.6713051	
CORO2A	coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255]	0.6709191	
SUSD6	sushi domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19956]	0.67055285	
FMNL1	formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212]	0.67051864	
CENPK	centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]	0.6704466	
CDYL	chromodomain Y like [Source:HGNC Symbol;Acc:HGNC:1811]	0.6703068	
MC5R	melanocortin 5 receptor [Source:HGNC Symbol;Acc:HGNC:6933]	0.67030436	
CD300E	CD300e molecule [Source:HGNC Symbol;Acc:HGNC:28874]	0.670293	
HNRNPF	heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]	0.6702898	
NIBAN2	niban apoptosis regulator 2 [Source:HGNC Symbol;Acc:HGNC:25282]	0.6702707	
CYP8B1	cytochrome P450 family 8 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2653]	0.6702457	
AGRN	agrin [Source:HGNC Symbol;Acc:HGNC:329]	0.6698904	
RAP2A	RAP2A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9861]	0.66967463	
ADGRG5	adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010]	0.6693735	
S1PR5	sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]	0.669206	
TMEM125	transmembrane protein 125 [Source:HGNC Symbol;Acc:HGNC:28275]	0.6691698	
OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26174]	0.6691681	
C12orf45	chromosome 12 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:28628]	0.6688741	
BOLA1	bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]	0.6688131	
PDCD2L	programmed cell death 2 like [Source:HGNC Symbol;Acc:HGNC:28194]	0.6687712	
HCAR3	hydroxycarboxylic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:16824]	0.66869193	
ARMH2	armadillo like helical domain containing 2 [Source:HGNC Symbol;Acc:HGNC:49394]	0.6686826	
PRR9	proline rich 9 [Source:HGNC Symbol;Acc:HGNC:32057]	0.6686088	
RPS9	ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442]	0.6683562	
PLA2G5	phospholipase A2 group V [Source:HGNC Symbol;Acc:HGNC:9038]	0.668003	
ARPC5	actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]	0.66763806	
TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	0.66737694	
ADGRF4	adhesion G protein-coupled receptor F4 [Source:HGNC Symbol;Acc:HGNC:19011]	0.66719615	
MACIR	macrophage immunometabolism regulator [Source:HGNC Symbol;Acc:HGNC:25052]	0.6671408	
ATP6V1F	ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]	0.66640186	
ACOT7	acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]	0.6663455	
HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	0.66633713	
CSF1R	colony stimulating factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:2433]	0.66627043	
NFKBIA	NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]	0.6662034	
PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein [Source:HGNC Symbol;Acc:HGNC:16865]	0.6659627	
PLD4	phospholipase D family member 4 [Source:HGNC Symbol;Acc:HGNC:23792]	0.66491365	
CHMP6	charged multivesicular body protein 6 [Source:HGNC Symbol;Acc:HGNC:25675]	0.664876	
CEP85	centrosomal protein 85 [Source:HGNC Symbol;Acc:HGNC:25309]	0.66470075	
NKPD1	NTPase KAP family P-loop domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24739]	0.6646032	
HSPBP1	HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]	0.66393864	
CERK	ceramide kinase [Source:HGNC Symbol;Acc:HGNC:19256]	0.6638	
IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	0.66375816	
SSPOP	SCO-spondin, pseudogene [Source:HGNC Symbol;Acc:HGNC:21998]	0.66363776	
PSMB10	proteasome 20S subunit beta 10 [Source:HGNC Symbol;Acc:HGNC:9538]	0.6636113	
SULT2B1	sulfotransferase family 2B member 1 [Source:HGNC Symbol;Acc:HGNC:11459]	0.66313416	
TRAF3IP3	TRAF3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:30766]	0.6630912	
TINCR	TINCR ubiquitin domain containing [Source:HGNC Symbol;Acc:HGNC:14607]	0.66293114	
ADGRA3	adhesion G protein-coupled receptor A3 [Source:HGNC Symbol;Acc:HGNC:13839]	0.6627805	
TOR4A	torsin family 4 member A [Source:HGNC Symbol;Acc:HGNC:25981]	0.6621904	
SLC46A1	solute carrier family 46 member 1 [Source:HGNC Symbol;Acc:HGNC:30521]	0.6620266	
USF1	upstream transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12593]	0.6618959	
CHSY3	chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293]	0.6614983	
LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4 [Source:HGNC Symbol;Acc:HGNC:33772]	0.66141295	
ULBP1	UL16 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14893]	0.66131437	
SOSTDC1	sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]	0.6604518	
MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6863]	0.66042566	
IL6	interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]	0.66007954	
CRACDL	CRACD like [Source:HGNC Symbol;Acc:HGNC:33454]	0.65994644	
SELENOM	selenoprotein M [Source:HGNC Symbol;Acc:HGNC:30397]	0.6599439	
PXDC1	PX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21361]	0.6596848	
ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]	0.6593731	
WIPF1	WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]	0.6590358	
MYH9	myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]	0.6588604	
LRRD1	leucine rich repeats and death domain containing 1 [Source:HGNC Symbol;Acc:HGNC:34300]	0.65793717	
RPL23	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	0.65793484	
CAV1	caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]	0.65765816	
WT1	WT1 transcription factor [Source:HGNC Symbol;Acc:HGNC:12796]	0.65751773	
ECM1	extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]	0.6574635	
PHGDH	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]	0.6574609	
ANKFY1	ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]	0.65736336	
MPP7	membrane palmitoylated protein 7 [Source:HGNC Symbol;Acc:HGNC:26542]	0.6572092	
KLRD1	killer cell lectin like receptor D1 [Source:HGNC Symbol;Acc:HGNC:6378]	0.6569955	
GDPD3	glycerophosphodiester phosphodiesterase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28638]	0.65688545	
GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	0.65686816	
CAP1	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]	0.6567257	
CSRP2	cysteine and glycine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2470]	0.6567033	
BICD1	BICD cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:1049]	0.65668344	
SNX11	sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]	0.6566071	
PTPRO	protein tyrosine phosphatase receptor type O [Source:HGNC Symbol;Acc:HGNC:9678]	0.6565824	
CYRIB	CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]	0.65638626	
PLPPR1	phospholipid phosphatase related 1 [Source:HGNC Symbol;Acc:HGNC:25993]	0.65630805	
GINS3	GINS complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25851]	0.6562599	
TRAPPC2L	trafficking protein particle complex 2 like [Source:HGNC Symbol;Acc:HGNC:30887]	0.65601206	
EHD4	EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]	0.6557759	
GLRX	glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330]	0.6556815	
TRABD2B	TraB domain containing 2B [Source:HGNC Symbol;Acc:HGNC:44200]	0.6556462	
BLOC1S1	biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]	0.6550434	
FDX2	ferredoxin 2 [Source:HGNC Symbol;Acc:HGNC:30546]	0.6550427	
SERPINB1	serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]	0.6549599	
SPIB	Spi-B transcription factor [Source:HGNC Symbol;Acc:HGNC:11242]	0.6546886	
RNF149	ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]	0.6538991	
OLFML3	olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	0.65389353	
POLD4	DNA polymerase delta 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:14106]	0.65382475	
ZNF608	zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]	0.65370923	
TMEM204	transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]	0.6535993	
DHRS9	dehydrogenase/reductase 9 [Source:HGNC Symbol;Acc:HGNC:16888]	0.65354115	
ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10869]	0.65347415	
MME	membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]	0.6533073	
ELOVL6	ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]	0.6532273	
FANCA	FA complementation group A [Source:HGNC Symbol;Acc:HGNC:3582]	0.6528347	
EML4	EMAP like 4 [Source:HGNC Symbol;Acc:HGNC:1316]	0.6528337	
IFI16	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	0.65239805	
TMEM64	transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]	0.6521266	
PTAFR	platelet activating factor receptor [Source:HGNC Symbol;Acc:HGNC:9582]	0.651958	
ENOPH1	enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599]	0.6516851	
NDST1	N-deacetylase and N-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:7680]	0.65142804	
BAIAP2	BAR/IMD domain containing adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:947]	0.65130466	
CLDN4	claudin 4 [Source:HGNC Symbol;Acc:HGNC:2046]	0.6510645	
DLEC1	DLEC1 cilia and flagella associated protein [Source:HGNC Symbol;Acc:HGNC:2899]	0.6510366	
LANCL3	LanC like 3 [Source:HGNC Symbol;Acc:HGNC:24767]	0.6509466	
ZYX	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	0.65068424	
SNHG16	small nucleolar RNA host gene 16 [Source:HGNC Symbol;Acc:HGNC:44352]	0.65028685	
ATP5IF1	ATP synthase inhibitory factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:871]	0.6501152	
DDX21	DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]	0.6501	
UBXN2B	UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]	0.6500355	
CYB561D2	cytochrome b561 family member D2 [Source:HGNC Symbol;Acc:HGNC:30253]	0.6497579	
IQCK	IQ motif containing K [Source:HGNC Symbol;Acc:HGNC:28556]	0.64970505	
DDIT4	DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]	0.64969397	
HLA-DMA	major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]	0.6495042	
GALK1	galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]	0.6493713	
CD3G	CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675]	0.6493582	
TTC9B	tetratricopeptide repeat domain 9B [Source:HGNC Symbol;Acc:HGNC:26395]	0.64920235	
TBCB	tubulin folding cofactor B [Source:HGNC Symbol;Acc:HGNC:1989]	0.64887965	
HMGB3	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]	0.6481287	
SEMA4B	semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]	0.64799386	
SEZ6L	seizure related 6 homolog like [Source:HGNC Symbol;Acc:HGNC:10763]	0.647896	
TSHR	thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:12373]	0.6478472	
PLEKHN1	pleckstrin homology domain containing N1 [Source:HGNC Symbol;Acc:HGNC:25284]	0.64771366	
NUBP1	nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8041]	0.6473614	
CRYGS	crystallin gamma S [Source:HGNC Symbol;Acc:HGNC:2417]	0.6470704	
EXT1	exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]	0.646936	
CDKN2B	cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]	0.646627	
PRSS35	serine protease 35 [Source:HGNC Symbol;Acc:HGNC:21387]	0.6465074	
CTSL	cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537]	0.6464716	
DDHD1	DDHD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19714]	0.6464304	
GLA	galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296]	0.6462366	
MYADM	myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]	0.64561355	
